Datetime,E
2011-03-08 11:00:00,31.53739410858464
2011-03-08 14:00:00,36.03187474611315
2011-03-09 11:00:00,41.99597791682218
2011-03-09 14:00:00,52.76398468925364
2011-03-10 11:00:00,37.725701203048374
2011-03-10 14:00:00,42.832047326292994
2011-03-11 11:00:00,34.69147347912558
2011-03-11 14:00:00,33.720263103421416
2011-03-12 11:00:00,25.91978088026436
2011-03-12 14:00:00,28.415688873358576
2011-03-13 11:00:00,18.186912591301837
2011-03-13 14:00:00,25.377989596289787
2011-03-14 11:00:00,22.16649656508379
2011-03-14 14:00:00,22.08684064413558
2011-03-15 11:00:00,17.36413116618278
2011-03-15 14:00:00,24.919525463043858
2011-03-16 14:00:00,32.74113159049806
2011-03-18 11:00:00,44.106212014024926
2011-03-18 14:00:00,55.110245054520696
2011-03-19 11:00:00,30.270218537284048
2011-03-19 14:00:00,31.614609591833574
2011-03-20 11:00:00,29.07169366769335
2011-03-20 14:00:00,36.89256257787626
2011-03-21 11:00:00,25.511273653347093
2011-03-21 14:00:00,29.794102120915642
2011-03-22 11:00:00,42.82745076946423
2011-03-22 14:00:00,41.19242046414735
2011-03-23 11:00:00,20.88809654457914
2011-03-23 14:00:00,21.445920770040367
2011-03-24 11:00:00,23.163719463272177
2011-03-24 14:00:00,23.08207612320577
2011-03-25 11:00:00,20.9667869136074
2011-03-25 14:00:00,18.379567950875302
2011-03-26 11:00:00,34.35047549400143
2011-03-26 14:00:00,39.144732281715505
2011-03-27 11:00:00,45.81708410711544
2011-03-27 14:00:00,57.34077848472773
2011-03-28 11:00:00,37.58558725528466
2011-03-28 14:00:00,43.212752966045876
2011-03-30 11:00:00,26.67224736099797
2011-03-30 14:00:00,30.36569751630713
2011-03-31 11:00:00,18.61185514146588
2011-03-31 14:00:00,22.14183379043748
2011-04-01 14:00:00,11.855782414126564
2011-04-02 11:00:00,11.723575104246072
2011-04-02 14:00:00,13.031659991180753
2011-04-03 11:00:00,15.947317406522702
2011-04-03 14:00:00,16.078462241123635
2011-04-04 11:00:00,17.88133355358546
2011-04-04 14:00:00,18.535120735443005
2011-04-06 11:00:00,18.591681310628523
2011-04-07 11:00:00,14.957106624412997
2011-04-07 14:00:00,17.389934231413577
2011-04-08 11:00:00,12.624815251594152
2011-04-08 14:00:00,14.359680894149076
2011-04-09 11:00:00,13.523322811148805
2011-04-09 14:00:00,18.28280152315716
2011-04-10 11:00:00,14.341536508971132
2011-04-10 14:00:00,16.31133031843994
2011-04-11 11:00:00,11.114967467924847
2011-04-11 14:00:00,11.992873765943425
2011-04-13 11:00:00,14.604645832852537
2011-04-13 14:00:00,16.84720362119051
2011-04-14 11:00:00,15.541466481898507
2011-04-14 14:00:00,19.729699681846476
2011-04-15 11:00:00,29.53163060481158
2011-04-15 14:00:00,31.704445663980483
2011-04-16 11:00:00,35.5225169799395
2011-04-16 14:00:00,44.8757148521807
2011-04-17 11:00:00,40.84328880269101
2011-04-17 14:00:00,46.31391792321446
2011-04-18 11:00:00,31.628702852374353
2011-04-18 14:00:00,31.645312280965353
2011-04-20 11:00:00,25.293253542632023
2011-04-22 11:00:00,52.98903133278604
2011-04-22 14:00:00,65.34395514831247
2011-04-23 11:00:00,62.411641256349796
2011-04-23 14:00:00,77.44645672093537
2011-04-24 11:00:00,88.4535156584162
2011-04-24 14:00:00,105.28354795881823
2011-04-25 11:00:00,97.39094633476464
2011-04-26 11:00:00,108.33618045898866
2011-04-26 14:00:00,115.4917587354385
2011-04-28 11:00:00,56.2110312062127
2011-04-28 14:00:00,63.045899363587914
2011-04-29 11:00:00,59.730455380856746
2011-04-29 14:00:00,59.57297494429218
2011-04-30 11:00:00,46.20820365462574
2011-04-30 14:00:00,45.82305508532266
2011-05-01 11:00:00,33.361810170824526
2011-05-01 14:00:00,36.97702736291684
2011-05-02 11:00:00,26.851140061578278
2011-05-02 14:00:00,32.27710903729824
2011-05-03 11:00:00,27.820918756114505
2011-05-06 11:00:00,31.06623176007962
2011-05-06 14:00:00,37.94532977879097
2011-05-07 11:00:00,30.938699141938343
2011-05-07 14:00:00,38.9748980718315
2011-05-08 14:00:00,63.46977977378683
2011-05-09 11:00:00,65.6693200891603
2011-05-09 14:00:00,84.11179835228359
2011-05-10 11:00:00,74.26262665855596
2011-05-12 11:00:00,77.38722432774743
2011-05-12 14:00:00,78.50024192311227
2011-05-13 11:00:00,45.41869107964412
2011-05-13 14:00:00,54.29535706918344
2011-05-14 11:00:00,47.02017051171071
2011-05-14 14:00:00,53.4166058966045
2011-05-15 11:00:00,51.14197440683484
2011-05-15 14:00:00,55.3629488668831
2011-05-16 11:00:00,36.12889695130778
2011-05-16 14:00:00,41.18500714528836
2011-05-17 11:00:00,48.115807573333896
2011-05-17 14:00:00,31.802686358473817
2011-05-18 11:00:00,47.30599633965058
2011-05-18 14:00:00,59.190855376778956
2011-05-19 11:00:00,45.180192581993445
2011-05-19 14:00:00,59.797495187366145
2011-05-20 11:00:00,80.32153892428295
2011-05-20 14:00:00,94.34354138418328
2011-05-21 11:00:00,90.81724824893442
2011-05-21 14:00:00,93.7179018779033
2011-05-24 11:00:00,136.88202625823874
2011-05-24 14:00:00,144.98487587161023
2011-05-25 11:00:00,73.57552864114724
2011-05-25 14:00:00,93.68306899480923
2011-05-26 11:00:00,80.94004824488725
2011-05-26 14:00:00,87.06619883876715
2011-05-27 11:00:00,78.33484609972606
2011-05-27 14:00:00,82.42118778710545
2011-05-30 11:00:00,41.33466480143633
2011-05-30 14:00:00,49.77095044116406
2011-05-31 11:00:00,78.89148721346018
