Datetime,E
2011-05-31 14:00:00,136.22787203094828
2011-06-02 11:00:00,89.03539730962929
2011-06-02 14:00:00,110.37283162908929
2011-06-03 11:00:00,83.02186553155744
2011-06-03 14:00:00,92.92697905021345
2011-06-04 11:00:00,121.3154300127757
2011-06-04 14:00:00,161.53615914582136
2011-06-05 11:00:00,72.76528690395915
2011-06-05 14:00:00,90.82540282196776
2011-06-06 11:00:00,120.61685248855177
2011-06-06 14:00:00,154.9665075490135
2011-06-07 11:00:00,211.3369994643138
2011-06-07 14:00:00,248.18985887210357
2011-06-08 11:00:00,215.75403095489415
2011-06-08 14:00:00,241.54940149809568
2011-06-13 11:00:00,50.556120346512365
2011-06-13 14:00:00,47.251245493426666
2011-06-14 11:00:00,45.12737348347584
2011-06-14 14:00:00,46.75068991853773
